game_id,season,game_date,home_team,away_team,home_win,margin,home_ppg,away_ppg,home_papg,away_papg,ppg_diff,papg_diff,home_win_rate,away_win_rate,win_rate_diff,home_rest_days,away_rest_days,rest_diff,home_series_wins,away_series_wins,series_wins_diff,is_finals,home_court,recent_win_rate_diff,recent_margin_diff,fg_pct_diff,fg3_pct_diff,reb_diff,ast_diff,tov_diff,h2h_win_rate_diff
42100304,2021-22,2022-05-23,BOS,MIA,1,20,109.28571428571429,107.64285714285714,103.5,100.64285714285714,1.642857142857153,-2.857142857142861,0.6428571428571429,0.7142857142857143,-0.0714285714285714,1.0,1.0,0.0,1,2,-1,0,1,-0.20000000000000007,2.6000000000000005,-0.020999999999999963,0.07799999999999996,0.6000000000000014,3.1999999999999993,-2.1999999999999993,-0.3333333333333333
42100314,2021-22,2022-05-24,DAL,GSW,1,10,105.3125,114.5,104.5,108.28571428571429,-9.1875,3.785714285714292,0.5,0.7857142857142857,-0.2857142857142857,1.0,1.0,0.0,0,3,-3,0,1,-0.4,-0.20000000000000018,-0.035599999999999965,-0.008599999999999941,-13.600000000000001,-9.0,5.6,-1.0
42100305,2021-22,2022-05-25,MIA,BOS,0,-13,105.93333333333334,108.8,100.73333333333333,102.06666666666666,-2.86666666666666,1.3333333333333286,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,2,2,0,0,1,0.0,-15.0,-0.0116,-0.04700000000000004,-5.600000000000001,-3.8000000000000007,2.8000000000000007,0.0
42100315,2021-22,2022-05-26,GSW,DAL,1,10,114.13333333333334,106.11764705882354,109.0,104.76470588235294,8.015686274509804,-4.235294117647058,0.7333333333333333,0.5294117647058824,0.20392156862745092,1.0,1.0,0.0,3,1,2,0,1,0.4,9.4,0.03419999999999995,-0.00280000000000008,13.399999999999999,7.399999999999999,-2.4000000000000004,0.5
42100306,2021-22,2022-05-27,BOS,MIA,0,-8,107.8125,104.3125,100.6875,100.25,3.5,-0.4375,0.6875,0.625,0.0625,1.0,1.0,0.0,3,2,1,0,1,0.19999999999999996,16.4,0.05339999999999995,0.04640000000000005,5.199999999999996,3.8000000000000007,-3.4000000000000004,0.19999999999999996
42100307,2021-22,2022-05-29,MIA,BOS,0,-4,104.70588235294117,107.52941176470588,100.41176470588235,101.29411764705883,-2.82352941176471,0.8823529411764781,0.6470588235294118,0.6470588235294118,0.0,2.0,2.0,0.0,3,3,0,0,1,-0.19999999999999996,-17.6,-0.05620000000000003,-0.02899999999999997,-4.799999999999997,-2.3999999999999986,2.5999999999999996,0.0
42100401,2021-22,2022-06-02,GSW,BOS,0,-12,114.5,107.11111111111111,109.0625,101.0,7.388888888888886,-8.0625,0.75,0.6666666666666666,0.08333333333333337,4.0,4.0,0.0,0,0,0,0,1,0.20000000000000007,4.0,0.07719999999999999,0.06900000000000006,-0.20000000000000284,7.399999999999999,4.200000000000001,0.0
42100402,2021-22,2022-06-05,GSW,BOS,1,19,114.11764705882354,107.78947368421052,109.70588235294117,101.36842105263158,6.328173374613016,-8.337461300309599,0.7058823529411765,0.6842105263157895,0.021671826625387025,3.0,3.0,0.0,0,1,-1,0,1,-0.20000000000000007,-6.999999999999999,0.04959999999999998,0.056999999999999995,-1.6000000000000014,5.0,2.1999999999999993,-1.0
42100403,2021-22,2022-06-08,BOS,GSW,1,16,106.8,113.72222222222223,101.65,108.5,-6.922222222222231,6.849999999999994,0.65,0.7222222222222222,-0.07222222222222219,3.0,3.0,0.0,1,1,0,0,1,0.0,-2.8000000000000003,-0.032399999999999984,-0.003999999999999948,-1.6000000000000014,-2.8000000000000007,-4.199999999999999,0.0
42100404,2021-22,2022-06-10,BOS,GSW,0,-10,107.23809523809524,113.0,101.57142857142857,108.89473684210526,-5.761904761904759,7.323308270676691,0.6666666666666666,0.6842105263157895,-0.01754385964912286,2.0,2.0,0.0,2,1,1,0,1,0.19999999999999996,2.8,-0.02739999999999998,0.003400000000000014,1.7999999999999972,-0.8000000000000007,-2.4000000000000004,0.3333333333333333
42100405,2021-22,2022-06-13,GSW,BOS,1,10,112.7,106.77272727272727,108.3,101.81818181818181,5.927272727272737,-6.481818181818184,0.7,0.6363636363636364,0.0636363636363636,3.0,3.0,0.0,2,2,0,0,1,0.0,1.6,0.026600000000000124,-0.017400000000000027,-0.7999999999999972,-0.40000000000000213,0.40000000000000036,0.0
42100406,2021-22,2022-06-16,BOS,GSW,0,-13,106.21739130434783,112.28571428571429,101.91304347826087,107.61904761904762,-6.068322981366464,5.706004140786746,0.6086956521739131,0.7142857142857143,-0.10559006211180122,3.0,3.0,0.0,2,3,-1,0,1,-0.19999999999999996,-4.4,-0.017400000000000138,0.05020000000000002,2.3999999999999986,2.1999999999999993,-2.1999999999999993,-0.19999999999999996
42200111,2022-23,2023-04-15,BOS,ATL,1,13,105.54166666666667,97.4,101.95833333333333,109.4,8.141666666666666,7.441666666666677,0.5833333333333334,0.2,0.38333333333333336,303.0,303.0,0.0,0,0,0,0,1,0.0,4.8,-0.018799999999999983,0.05560000000000004,4.600000000000001,5.199999999999999,-0.6000000000000014,0.0
42200121,2022-23,2023-04-15,PHI,BKN,1,20,104.5,109.0,104.16666666666667,113.5,-4.5,9.333333333333329,0.5,0.0,0.5,303.0,303.0,0.0,0,0,0,0,1,0.4,-1.9000000000000004,-0.05215000000000003,-0.061349999999999905,2.0,-2.4499999999999993,0.5,0.0
42200131,2022-23,2023-04-15,CLE,NYK,0,-4,110.0,110.0,110.0,110.0,0.0,0.0,0.5,0.5,0.0,303.0,303.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42200161,2022-23,2023-04-15,SAC,GSW,1,3,110.0,111.86363636363636,110.0,106.81818181818181,-1.8636363636363598,-3.181818181818187,0.5,0.7272727272727273,-0.2272727272727273,303.0,303.0,0.0,0,0,0,0,1,-0.30000000000000004,-7.2,0.003200000000000036,-0.0034000000000000696,-0.20000000000000284,0.6000000000000014,-1.0,0.0
42200101,2022-23,2023-04-16,MIL,MIA,0,-13,102.75,104.22222222222223,101.25,100.38888888888889,-1.4722222222222285,-0.8611111111111143,0.5833333333333334,0.6111111111111112,-0.02777777777777779,1.0,1.0,0.0,0,0,0,0,1,0.0,-4.200000000000001,0.005800000000000027,-0.01980000000000004,10.399999999999999,-0.8000000000000007,0.20000000000000107,0.0
42200141,2022-23,2023-04-16,DEN,MIN,1,29,110.0,109.16666666666667,118.0,114.66666666666667,0.8333333333333286,-3.3333333333333286,0.2,0.3333333333333333,-0.1333333333333333,1.0,1.0,0.0,0,0,0,0,1,0.0,1.1999999999999993,0.047800000000000065,-0.030799999999999994,3.0,4.0,1.200000000000001,0.0
42200151,2022-23,2023-04-16,MEM,LAL,0,-16,112.5,110.0,110.08333333333333,110.0,2.5,-0.0833333333333286,0.5,0.5,0.0,1.0,1.0,0.0,0,0,0,0,1,-0.09999999999999998,-0.6,-0.03460000000000002,0.009200000000000041,3.200000000000003,0.1999999999999993,3.8000000000000007,0.0
42200171,2022-23,2023-04-16,PHX,LAC,0,-5,107.61538461538461,110.0,108.61538461538461,110.0,-2.384615384615387,1.3846153846153868,0.5384615384615384,0.5,0.038461538461538436,1.0,1.0,0.0,0,0,0,0,1,-0.3,-9.8,-0.013799999999999979,0.027000000000000024,2.6000000000000014,-0.3999999999999986,-2.0,0.0
42200122,2022-23,2023-04-17,PHI,BKN,1,12,105.76923076923077,107.4,103.92307692307692,115.0,-1.630769230769232,11.07692307692308,0.5384615384615384,0.0,0.5384615384615384,1.0,1.0,0.0,1,0,1,0,1,0.6,8.4,-0.05900000000000011,-0.020799999999999985,2.5999999999999943,0.40000000000000213,1.4000000000000004,1.0
42200162,2022-23,2023-04-17,SAC,GSW,1,8,126.0,112.34782608695652,123.0,107.65217391304348,13.652173913043484,-15.347826086956516,1.0,0.6956521739130435,0.30434782608695654,1.0,1.0,0.0,1,0,1,0,1,0.4,0.20000000000000018,-0.00280000000000008,0.03860000000000002,8.0,-6.600000000000001,0.5999999999999996,1.0
42200112,2022-23,2023-04-18,BOS,ATL,1,13,105.8,97.66666666666667,101.84,109.83333333333333,8.133333333333326,7.993333333333325,0.6,0.16666666666666666,0.43333333333333335,1.0,1.0,0.0,1,0,1,0,1,0.2,9.0,0.0014000000000000123,0.07459999999999994,6.200000000000003,4.0,-1.6000000000000014,1.0
42200132,2022-23,2023-04-18,CLE,NYK,1,17,97.0,101.0,101.0,97.0,-4.0,-4.0,0.0,1.0,-1.0,1.0,1.0,0.0,0,1,-1,0,1,-1.0,-8.0,0.014000000000000012,0.046999999999999986,-13.0,2.0,-1.0,-1.0
42200172,2022-23,2023-04-18,PHX,LAC,1,14,107.78571428571429,115.0,109.07142857142857,110.0,-7.214285714285708,0.9285714285714306,0.5,1.0,-0.5,1.0,1.0,0.0,0,1,-1,0,1,-0.8,-14.0,0.0010000000000000009,0.024400000000000033,-5.0,1.3999999999999986,-1.5999999999999996,-1.0
42200102,2022-23,2023-04-19,MIL,MIA,1,16,103.84615384615384,105.57894736842105,103.46153846153847,101.26315789473684,-1.7327935222672153,-2.1983805668016316,0.5384615384615384,0.631578947368421,-0.09311740890688258,1.0,1.0,0.0,0,1,-1,0,1,-0.2,-8.600000000000001,-0.0015999999999999903,-0.07740000000000002,7.0,-1.0,1.0,-1.0
42200142,2022-23,2023-04-19,DEN,MIN,1,9,109.83333333333333,105.0,111.66666666666667,113.85714285714286,4.833333333333329,2.19047619047619,0.3333333333333333,0.2857142857142857,0.047619047619047616,1.0,1.0,0.0,1,0,1,0,1,0.2,10.4,0.05159999999999998,-0.015000000000000013,7.200000000000003,3.200000000000003,-0.40000000000000036,1.0
42200152,2022-23,2023-04-19,MEM,LAL,1,10,112.46153846153847,128.0,111.46153846153847,112.0,-15.538461538461533,0.538461538461533,0.46153846153846156,1.0,-0.5384615384615384,1.0,1.0,0.0,0,1,-1,0,1,-0.8,-20.8,-0.10240000000000005,-0.06279999999999997,-2.799999999999997,0.6000000000000014,4.199999999999999,-1.0
42200123,2022-23,2023-04-20,BKN,PHI,0,-5,103.5,105.07142857142857,111.83333333333333,102.5,-1.5714285714285694,-9.333333333333329,0.0,0.5714285714285714,-0.5714285714285714,1.0,1.0,0.0,0,2,-2,0,1,-0.6,-9.0,0.03200000000000003,0.025399999999999923,-4.399999999999999,0.5999999999999979,0.1999999999999993,-1.0
42200163,2022-23,2023-04-20,GSW,SAC,1,17,112.08333333333333,120.0,107.91666666666667,114.5,-7.916666666666671,6.583333333333329,0.6666666666666666,1.0,-0.33333333333333337,1.0,1.0,0.0,0,2,-2,0,1,-0.4,-1.0999999999999996,0.0015999999999999348,0.020399999999999974,-1.5,3.8000000000000007,-0.9000000000000004,-1.0
42200173,2022-23,2023-04-20,LAC,PHX,0,-5,112.0,108.8,116.5,109.06666666666666,3.200000000000003,-7.433333333333337,0.5,0.5333333333333333,-0.033333333333333326,1.0,1.0,0.0,1,1,0,0,1,0.09999999999999998,-0.2999999999999998,-0.02729999999999999,-0.013800000000000034,-1.7000000000000028,-5.0,-0.5999999999999996,0.0
42200113,2022-23,2023-04-21,ATL,BOS,1,8,98.85714285714286,106.3076923076923,111.14285714285714,102.0,-7.450549450549445,-9.142857142857139,0.14285714285714285,0.6153846153846154,-0.47252747252747257,1.0,1.0,0.0,0,2,-2,0,1,-0.2,-9.0,-0.025399999999999867,-0.08480000000000004,-3.799999999999997,-4.0,2.8000000000000007,-1.0
42200133,2022-23,2023-04-21,NYK,CLE,1,20,95.5,102.0,102.0,95.5,-6.5,-6.5,0.5,0.5,0.0,1.0,1.0,0.0,1,1,0,0,1,0.0,-13.0,-0.07050000000000001,-0.11499999999999999,3.0,-6.0,0.5,0.0
42200143,2022-23,2023-04-21,MIN,DEN,0,-9,106.0,111.57142857142857,114.875,111.85714285714286,-5.571428571428569,-3.017857142857139,0.25,0.42857142857142855,-0.17857142857142855,1.0,1.0,0.0,0,2,-2,0,1,-0.39999999999999997,-16.2,-0.05120000000000008,0.01799999999999996,-6.199999999999996,-3.8000000000000007,-0.20000000000000107,-1.0
42200103,2022-23,2023-04-22,MIA,MIL,1,22,106.4,106.28571428571429,103.1,104.78571428571429,0.11428571428571388,1.6857142857142975,0.6,0.5714285714285714,0.02857142857142858,1.0,1.0,0.0,1,1,0,0,1,0.0,4.6,0.01819999999999994,0.052999999999999936,-6.0,-1.5999999999999979,-1.8000000000000007,0.0
42200124,2022-23,2023-04-22,BKN,PHI,0,-8,102.57142857142857,104.86666666666666,110.42857142857143,102.13333333333334,-2.2952380952380906,-8.29523809523809,0.0,0.6,-0.6,1.0,1.0,0.0,0,3,-3,0,1,-0.6,-8.0,0.03699999999999998,0.009999999999999953,-7.600000000000001,3.799999999999997,1.0,-1.0
42200153,2022-23,2023-04-22,LAL,MEM,1,10,110.5,111.78571428571429,107.5,110.14285714285714,-1.2857142857142918,2.642857142857139,0.5,0.5,0.0,1.0,1.0,0.0,1,1,0,0,1,0.09999999999999998,-0.20000000000000018,0.04350000000000004,-0.005499999999999949,0.0,-3.1999999999999993,-3.1999999999999993,0.0
42200174,2022-23,2023-04-22,LAC,PHX,0,-12,116.0,110.0625,120.66666666666667,110.0,5.9375,-10.666666666666671,0.3333333333333333,0.5625,-0.22916666666666669,1.0,1.0,0.0,1,2,-1,0,1,-0.06666666666666671,4.533333333333332,0.010266666666666757,0.015199999999999991,-0.8666666666666671,-1.3999999999999986,-1.7333333333333343,-0.3333333333333333
42200114,2022-23,2023-04-23,ATL,BOS,0,-8,102.75,106.88888888888889,112.5,103.03703703703704,-4.138888888888886,-9.462962962962962,0.25,0.5925925925925926,-0.34259259259259256,1.0,1.0,0.0,1,2,-1,0,1,-0.2,-8.0,-0.03380000000000011,-0.0802,1.2000000000000028,-5.600000000000001,0.7999999999999989,-0.3333333333333333
42200134,2022-23,2023-04-23,NYK,CLE,1,9,96.66666666666667,94.33333333333333,94.33333333333333,96.66666666666667,2.333333333333343,2.333333333333343,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,2,1,1,0,1,0.3333333333333333,4.666666666666667,-0.01966666666666661,-0.04633333333333328,3.0,-2.3333333333333357,2.333333333333334,0.3333333333333333
42200144,2022-23,2023-04-23,MIN,DEN,1,6,106.55555555555556,112.625,115.44444444444444,111.75,-6.069444444444443,-3.694444444444443,0.2222222222222222,0.5,-0.2777777777777778,1.0,1.0,0.0,0,3,-3,0,1,-0.8,-21.0,-0.06879999999999992,-0.004599999999999993,-5.800000000000004,-5.0,-0.40000000000000036,-1.0
42200164,2022-23,2023-04-23,GSW,SAC,1,1,112.16,112.33333333333333,107.48,114.33333333333333,-0.173333333333332,6.853333333333325,0.68,0.6666666666666666,0.01333333333333342,1.0,1.0,0.0,1,2,-1,0,1,-0.06666666666666665,7.8,0.0179333333333333,0.03860000000000002,-3.200000000000003,5.666666666666668,0.5999999999999996,-0.3333333333333333
42200104,2022-23,2023-04-24,MIA,MIL,1,5,107.0952380952381,105.8,102.9047619047619,105.86666666666666,1.2952380952381048,2.961904761904762,0.6190476190476191,0.5333333333333333,0.08571428571428574,1.0,1.0,0.0,2,1,1,0,1,0.39999999999999997,16.6,0.05920000000000003,0.13139999999999996,-4.600000000000001,0.0,-1.0,0.3333333333333333
42200154,2022-23,2023-04-24,LAL,MEM,1,6,110.66666666666667,111.06666666666666,105.33333333333333,110.2,-0.3999999999999915,4.866666666666674,0.6666666666666666,0.4666666666666667,0.19999999999999996,1.0,1.0,0.0,2,1,1,0,1,0.2666666666666666,3.533333333333333,0.04620000000000002,-0.054200000000000026,0.2666666666666657,-4.133333333333333,-2.0,0.3333333333333333
42200115,2022-23,2023-04-25,BOS,ATL,0,-2,107.67857142857143,104.77777777777777,103.67857142857143,114.33333333333333,2.900793650793659,10.654761904761898,0.6071428571428571,0.2222222222222222,0.3849206349206349,1.0,1.0,0.0,3,1,2,0,1,0.39999999999999997,8.4,0.04680000000000001,0.0872,-1.0,5.599999999999998,-1.0,0.5
42200145,2022-23,2023-04-25,DEN,MIN,1,3,112.11111111111111,107.3,112.0,114.7,4.811111111111117,2.700000000000003,0.4444444444444444,0.3,0.14444444444444443,1.0,1.0,0.0,3,1,2,0,1,0.39999999999999997,17.200000000000003,0.04359999999999997,-0.015200000000000047,6.799999999999997,3.6000000000000014,0.0,0.5
42200175,2022-23,2023-04-25,PHX,LAC,1,6,110.17647058823529,112.0,109.41176470588235,118.5,-1.82352941176471,9.088235294117652,0.5882352941176471,0.25,0.3382352941176471,1.0,1.0,0.0,3,1,2,0,1,0.35,5.1,0.01759999999999995,0.012249999999999983,3.5,3.5500000000000007,2.9499999999999993,0.5
42200105,2022-23,2023-04-26,MIL,MIA,0,-2,106.3125,107.63636363636364,106.6875,103.4090909090909,-1.3238636363636402,-3.2784090909090935,0.5,0.6363636363636364,-0.13636363636363635,1.0,1.0,0.0,1,3,-2,0,1,-0.39999999999999997,-14.4,-0.060799999999999854,-0.11000000000000004,2.0,3.400000000000002,-0.20000000000000107,-0.5
42200135,2022-23,2023-04-26,CLE,NYK,0,-11,94.0,98.0,98.0,94.0,-4.0,-4.0,0.25,0.75,-0.5,1.0,1.0,0.0,1,3,-2,0,1,-0.5,-8.0,0.01874999999999999,0.030999999999999972,-5.75,4.0,-2.25,-0.5
42200155,2022-23,2023-04-26,MEM,LAL,1,17,111.0625,112.25,110.625,106.75,-1.1875,-3.875,0.4375,0.75,-0.3125,1.0,1.0,0.0,1,3,-2,0,1,-0.55,-12.7,-0.05425000000000002,0.018949999999999967,-2.799999999999997,1.8500000000000014,1.6999999999999993,-0.5
42200165,2022-23,2023-04-26,SAC,GSW,0,-7,115.5,112.6923076923077,117.25,108.15384615384616,2.8076923076923066,-9.09615384615384,0.5,0.6923076923076923,-0.1923076923076923,1.0,1.0,0.0,2,2,0,0,1,-0.09999999999999998,-5.75,-0.01414999999999994,-0.046499999999999986,1.2000000000000028,-6.100000000000001,1.4000000000000004,0.0
42200116,2022-23,2023-04-27,ATL,BOS,0,-8,106.2,108.0,114.6,104.20689655172414,-1.7999999999999972,-10.393103448275852,0.3,0.5862068965517241,-0.2862068965517241,1.0,1.0,0.0,2,3,-1,0,1,-0.19999999999999996,-9.6,-0.058399999999999896,-0.04319999999999996,-1.0,-4.199999999999999,0.5999999999999996,-0.19999999999999996
42200156,2022-23,2023-04-28,LAL,MEM,1,40,109.6,111.3529411764706,108.6,109.94117647058823,-1.7529411764705998,1.3411764705882376,0.6,0.47058823529411764,0.12941176470588234,1.0,1.0,0.0,3,2,1,0,1,0.19999999999999996,2.0,0.024800000000000044,-0.01579999999999998,2.4000000000000057,-1.1999999999999993,-0.5999999999999996,0.19999999999999996
42200166,2022-23,2023-04-28,GSW,SAC,0,-19,113.07407407407408,115.6,108.44444444444444,118.4,-2.525925925925918,9.955555555555563,0.7037037037037037,0.4,0.3037037037037037,1.0,1.0,0.0,3,2,1,0,1,0.19999999999999996,5.6,0.03019999999999995,0.0252,-0.7999999999999972,7.199999999999999,0.0,0.19999999999999996
42200221,2022-23,2023-04-29,DEN,PHX,1,18,112.1,111.61111111111111,111.7,110.55555555555556,0.48888888888888005,-1.1444444444444457,0.5,0.6111111111111112,-0.11111111111111116,1.0,1.0,0.0,0,0,0,0,1,0.0,2.4000000000000004,-0.03239999999999993,-0.009000000000000008,2.0,-1.6000000000000014,-0.5999999999999996,0.0
42200167,2022-23,2023-04-30,SAC,GSW,0,-20,116.0,112.57142857142857,115.16666666666667,108.78571428571429,3.4285714285714306,-6.38095238095238,0.5,0.6785714285714286,-0.1785714285714286,1.0,1.0,0.0,3,3,0,0,1,-0.19999999999999996,0.8,-0.01799999999999996,-0.023199999999999943,1.2000000000000028,-3.6000000000000014,-0.5999999999999996,0.0
42200201,2022-23,2023-04-30,NYK,MIA,0,-7,99.6,108.52173913043478,94.2,104.3913043478261,-8.921739130434787,10.19130434782609,0.8,0.6521739130434783,0.14782608695652177,1.0,1.0,0.0,0,0,0,0,1,0.0,0.20000000000000018,-0.09440000000000004,-0.1814,2.799999999999997,-7.0,1.3999999999999986,0.0
42200211,2022-23,2023-05-01,BOS,PHI,0,-4,108.66666666666667,104.3125,104.73333333333333,101.25,4.354166666666671,-3.4833333333333343,0.6,0.625,-0.025000000000000022,1.0,1.0,0.0,0,0,0,0,1,-0.20000000000000007,-3.4000000000000004,0.07540000000000002,0.023600000000000065,-3.3999999999999986,6.199999999999999,0.8000000000000007,0.0
42200222,2022-23,2023-05-01,DEN,PHX,1,10,113.27272727272727,111.36842105263158,111.27272727272727,111.3157894736842,1.904306220095691,0.04306220095693902,0.5454545454545454,0.5789473684210527,-0.03349282296650724,1.0,1.0,0.0,1,0,1,0,1,0.0,2.8,-0.0358,-0.0022000000000000353,1.7999999999999972,-0.5999999999999979,0.8000000000000007,1.0
42200202,2022-23,2023-05-02,NYK,MIA,1,6,99.83333333333333,108.5,96.5,104.25,-8.666666666666671,7.75,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,0,1,-1,0,1,-0.20000000000000007,-0.7999999999999998,-0.048799999999999955,-0.14200000000000007,1.5999999999999943,-5.399999999999999,0.0,-1.0
42200231,2022-23,2023-05-02,GSW,LAL,0,-5,112.82758620689656,112.16666666666667,108.48275862068965,104.66666666666667,0.6609195402298838,-3.81609195402298,0.6896551724137931,0.6666666666666666,0.02298850574712652,1.0,1.0,0.0,0,0,0,0,1,0.20000000000000007,-0.5999999999999996,-0.004199999999999926,0.05319999999999997,-2.0,3.3999999999999986,1.0,0.0
42200212,2022-23,2023-05-03,BOS,PHI,1,34,108.87096774193549,105.17647058823529,105.19354838709677,102.05882352941177,3.6944971537001976,-3.1347248576850006,0.5806451612903226,0.6470588235294118,-0.06641366223908918,1.0,1.0,0.0,0,1,-1,0,1,-0.6,-9.4,0.06280000000000008,-0.014999999999999958,-3.1999999999999957,6.599999999999998,-1.0,-1.0
42200232,2022-23,2023-05-04,GSW,LAL,1,27,112.8,112.85714285714286,108.76666666666667,105.71428571428571,-0.057142857142864045,-3.0523809523809575,0.6666666666666666,0.7142857142857143,-0.04761904761904767,1.0,1.0,0.0,0,1,-1,0,1,-0.20000000000000007,-8.0,-0.014000000000000068,0.07420000000000004,-5.199999999999996,2.6000000000000014,0.8000000000000007,-1.0
42200213,2022-23,2023-05-05,PHI,BOS,0,-12,104.16666666666667,109.25,103.11111111111111,104.625,-5.083333333333329,1.5138888888888857,0.6111111111111112,0.59375,0.01736111111111116,1.0,1.0,0.0,1,1,0,0,1,0.20000000000000007,-9.8,-0.07440000000000002,-0.033399999999999985,0.3999999999999986,-9.399999999999999,-0.7999999999999989,0.0
42200223,2022-23,2023-05-05,PHX,DEN,1,7,110.15,111.91666666666667,110.6,109.25,-1.7666666666666657,-1.3499999999999943,0.55,0.5833333333333334,-0.033333333333333326,1.0,1.0,0.0,0,2,-2,0,1,-0.20000000000000007,-7.8,0.011599999999999944,-0.003200000000000036,-2.0,0.6000000000000014,-0.40000000000000036,-1.0
42200203,2022-23,2023-05-06,MIA,NYK,1,19,108.36,101.42857142857143,104.52,97.71428571428571,6.931428571428569,-6.805714285714288,0.64,0.7142857142857143,-0.07428571428571429,1.0,1.0,0.0,1,1,0,0,1,0.0,-1.7999999999999998,0.014199999999999935,0.09079999999999999,-5.800000000000004,3.6000000000000014,0.8000000000000007,0.0
42200233,2022-23,2023-05-06,LAL,GSW,1,30,111.25,113.25806451612904,108.375,108.48387096774194,-2.008064516129039,0.10887096774193594,0.625,0.6774193548387096,-0.05241935483870963,1.0,1.0,0.0,1,1,0,0,1,0.0,-4.6,0.007000000000000062,-0.08299999999999996,1.4000000000000057,-2.3999999999999986,0.8000000000000007,0.0
42200214,2022-23,2023-05-07,PHI,BOS,1,1,104.05263157894737,109.39393939393939,103.6842105263158,104.54545454545455,-5.341307814992021,0.861244019138752,0.5789473684210527,0.6060606060606061,-0.027113237639553422,1.0,1.0,0.0,1,2,-1,0,1,0.0,-15.399999999999999,-0.06999999999999995,-0.0009999999999999454,-1.5999999999999943,-9.399999999999999,-0.40000000000000036,-0.3333333333333333
42200224,2022-23,2023-05-07,PHX,DEN,1,5,110.66666666666667,112.07692307692308,110.76190476190476,110.15384615384616,-1.4102564102564088,-0.6080586080585988,0.5714285714285714,0.5384615384615384,0.03296703296703296,1.0,1.0,0.0,1,2,-1,0,1,0.0,-4.2,0.042800000000000005,0.0016000000000000458,-5.0,2.400000000000002,0.0,-0.3333333333333333
42200204,2022-23,2023-05-08,MIA,NYK,1,8,108.23076923076923,99.5,103.8076923076923,98.625,8.730769230769226,-5.182692307692307,0.6538461538461539,0.625,0.028846153846153855,1.0,1.0,0.0,2,1,1,0,1,0.20000000000000007,5.4,0.010599999999999998,0.058199999999999974,-5.200000000000003,3.8000000000000007,0.5999999999999996,0.3333333333333333
42200234,2022-23,2023-05-08,LAL,GSW,1,3,113.0,112.75,107.11111111111111,109.0625,0.25,1.9513888888888857,0.6666666666666666,0.65625,0.01041666666666663,1.0,1.0,0.0,2,1,1,0,1,0.19999999999999996,7.6,0.04980000000000001,-0.04299999999999998,0.0,0.0,2.4000000000000004,0.3333333333333333
42200215,2022-23,2023-05-09,BOS,PHI,0,-12,109.55882352941177,104.65,104.88235294117646,104.25,4.908823529411762,-0.6323529411764639,0.5882352941176471,0.6,-0.0117647058823529,1.0,1.0,0.0,2,2,0,0,1,0.0,16.4,0.06280000000000002,0.02240000000000003,2.200000000000003,7.399999999999999,-1.1999999999999993,0.0
42200225,2022-23,2023-05-09,DEN,PHX,1,16,112.92857142857143,111.5,111.5,111.36363636363636,1.4285714285714306,-0.13636363636364024,0.5,0.5909090909090909,-0.09090909090909094,1.0,1.0,0.0,2,2,0,0,1,0.0,5.8,-0.03480000000000005,-0.014399999999999968,4.399999999999999,-1.5999999999999979,0.6000000000000014,0.0
42200205,2022-23,2023-05-10,NYK,MIA,1,9,99.66666666666667,108.25925925925925,99.77777777777777,103.70370370370371,-8.592592592592581,3.925925925925938,0.5555555555555556,0.6666666666666666,-0.11111111111111105,1.0,1.0,0.0,1,3,-2,0,1,-0.4,-9.4,0.0010000000000000009,-0.03460000000000002,3.3999999999999986,-4.0,-2.4000000000000004,-0.5
42200235,2022-23,2023-05-10,GSW,LAL,1,15,112.39393939393939,112.1,108.9090909090909,106.5,0.2939393939393966,-2.4090909090909065,0.6363636363636364,0.7,-0.0636363636363636,1.0,1.0,0.0,1,3,-2,0,1,-0.4,-8.399999999999999,-0.04139999999999994,0.042200000000000015,2.0,3.200000000000003,-1.8000000000000007,-0.5
42200216,2022-23,2023-05-11,PHI,BOS,0,-9,105.14285714285714,109.37142857142857,104.19047619047619,105.17142857142858,-4.228571428571428,0.9809523809523881,0.6190476190476191,0.5714285714285714,0.04761904761904767,1.0,1.0,0.0,3,2,1,0,1,0.19999999999999996,-11.6,-0.02040000000000003,0.005199999999999927,-1.0,-6.600000000000001,1.200000000000001,0.19999999999999996
42200226,2022-23,2023-05-11,PHX,DEN,0,-25,111.08695652173913,113.26666666666667,111.65217391304348,110.86666666666666,-2.1797101449275402,-0.7855072463768238,0.5652173913043478,0.5333333333333333,0.03188405797101446,1.0,1.0,0.0,2,3,-1,0,1,-0.19999999999999996,-12.8,-0.006200000000000039,-0.04460000000000003,-5.200000000000003,-2.200000000000003,-1.5999999999999996,-0.19999999999999996
42200206,2022-23,2023-05-12,MIA,NYK,1,4,108.07142857142857,100.9,104.0,100.1,7.171428571428564,-3.9000000000000057,0.6428571428571429,0.6,0.04285714285714293,1.0,1.0,0.0,3,2,1,0,1,0.19999999999999996,7.6,-0.01959999999999995,0.00500000000000006,-6.0,4.0,3.8000000000000007,0.19999999999999996
